230,2021,99,1207,20.32,25.17,11.17,1.414,18.89,12.88,19.32
230,2021,99,1208,20.31,24.88,11.18,1.47,18.89,12.88,19.21
230,2021,99,1208,20.27,25.08,11.17,1.454,18.91,12.87,19.4
230,2021,99,1209,20.55,24.84,11.16,1.406,18.91,12.88,19.29
230,2021,99,1209,20.06,25.01,11.18,1.469,18.93,12.88,18.65
230,2021,99,1210,20.2,24.41,11.19,1.475,18.93,12.88,18.19
230,2021,99,1210,20.08,24.5,11.21,1.473,18.96,12.88,18.07
230,2021,99,1211,20.29,24.71,11.17,1.471,18.96,12.88,18.32
230,2021,99,1211,20.29,24.48,11.17,1.471,18.96,12.88,18.4
230,2021,99,1212,20.33,24.74,11.18,1.473,18.98,12.87,18.59
230,2021,99,1212,20.48,24.8,11.16,1.476,18.98,12.87,18.9
230,2021,99,1213,20.63,24.73,11.15,1.474,19.01,12.86,19.02
230,2021,99,1213,20.79,24.82,11.15,1.474,19.01,12.87,19.56
230,2021,99,1214,20.71,25.26,11.14,1.423,19.01,12.86,19.69
230,2021,99,1214,20.77,25.31,11.1,1.473,19.03,12.86,20.07
230,2021,99,1215,20.87,24.99,11.09,1.481,19.03,12.86,20.15
230,2021,99,1215,20.75,24.75,11.08,1.467,19.05,12.86,20.02
230,2021,99,1216,20.85,25.42,11.08,1.364,19.05,12.85,19.86
230,2021,99,1216,20.71,25.26,11.09,1.471,19.08,12.86,19.67
230,2021,99,1217,20.88,24.93,11.08,1.48,19.08,12.85,19.92
230,2021,99,1217,20.95,25.11,11.06,1.441,19.1,12.85,19.63
230,2021,99,1218,20.73,25.31,11.05,1.474,19.1,12.84,19.4
230,2021,99,1218,20.49,25.33,11.07,1.475,19.13,12.84,18.98
230,2021,99,1219,20.45,25.14,11.09,1.475,19.15,12.85,18.71
230,2021,99,1219,20.83,25.03,11.12,1.481,19.15,12.85,18.98
230,2021,99,1220,20.68,24.91,11.1,1.481,19.17,12.85,18.98
230,2021,99,1220,20.64,24.97,11.09,1.481,19.17,12.84,19.11
230,2021,99,1221,20.69,24.58,11.08,1.482,19.2,12.85,18.69
230,2021,99,1221,20.65,24.58,11.09,1.483,19.22,12.85,18.53
230,2021,99,1222,20.7,25.06,11.05,1.456,19.22,12.84,18.86
230,2021,99,1222,20.69,25.24,11.05,1.463,19.25,12.84,18.86
230,2021,99,1223,20.75,24.91,11.04,1.485,19.25,12.84,18.78
230,2021,99,1223,20.78,24.86,11,1.483,19.27,12.84,18.82
230,2021,99,1224,20.75,25.38,10.98,1.485,19.27,12.84,18.96
230,2021,99,1224,20.72,25.21,11.01,1.487,19.29,12.84,18.9
230,2021,99,1225,20.7,25.12,11.03,1.487,19.29,12.84,18.94
230,2021,99,1225,20.91,24.92,11.03,1.487,19.32,12.84,19.21
230,2021,99,1226,20.73,25.33,11.02,1.462,19.32,12.84,19.11
230,2021,99,1226,21.04,25.21,11.27,1.355,19.34,12.84,19.07
230,2021,99,1227,20.86,25.54,11.28,1.402,19.34,12.84,19.05
230,2021,99,1227,21.03,25.64,11.3,1.345,19.36,12.84,19.28
230,2021,99,1228,21.01,25.62,11.28,1.429,19.36,12.83,19.4
230,2021,99,1228,21.01,25.36,11.27,1.429,19.39,12.83,19.69
230,2021,99,1229,21.17,25.38,11.26,1.43,19.39,12.83,19.73
230,2021,99,1229,20.95,25.85,11.26,1.431,19.39,12.83,19.61
230,2021,99,1230,20.91,25.76,11.23,1.429,19.41,12.83,19.71
230,2021,99,1230,20.95,25.87,11.23,1.427,19.41,12.83,19.3
230,2021,99,1231,20.99,25.59,11.23,1.43,19.44,12.82,19.52
230,2021,99,1231,20.98,25.83,11.22,1.427,19.44,12.82,19.57
230,2021,99,1232,20.97,26.03,11.21,1.429,19.46,12.82,19.84
230,2021,99,1232,21.05,26.02,11.19,1.425,19.46,12.82,19.82
230,2021,99,1233,21.26,25.44,11.21,1.427,19.49,12.82,19.82
230,2021,99,1233,21.03,25.71,11.21,1.427,19.49,12.82,19.73
230,2021,99,1234,21.16,25.78,11.23,1.425,19.51,12.82,19.92
230,2021,99,1234,21.36,25.71,11.18,1.424,19.51,12.82,20.11
230,2021,99,1235,21.24,25.59,11.18,1.429,19.53,12.82,20.23
230,2021,99,1235,21.23,25.71,11.19,1.426,19.56,12.81,20.06
230,2021,99,1236,21.25,25.78,11.17,1.426,19.56,12.82,20.19
230,2021,99,1236,21.38,25.53,11.16,1.426,19.58,12.81,20.09
230,2021,99,1237,21.19,26.21,11.15,1.426,19.6,12.81,20.13
230,2021,99,1237,21.26,26.35,11.14,1.348,19.6,12.81,20.42
230,2021,99,1238,21.44,26.16,11.15,1.342,19.63,12.81,20.3
230,2021,99,1238,21.26,25.71,11.18,1.412,19.65,12.82,19.73
230,2021,99,1239,21.14,25.48,11.19,1.423,19.65,12.82,19.19
230,2021,99,1239,21.04,25.41,11.19,1.419,19.68,12.82,19.11
230,2021,99,1240,21.04,25.79,11.2,1.387,19.7,12.81,19.34
230,2021,99,1240,21.18,25.85,11.19,1.38,19.7,12.81,19.21
230,2021,99,1241,21.23,25.76,11.17,1.416,19.72,12.8,19.17
230,2021,99,1241,21.04,25.96,11.24,1.443,19.72,12.81,19.28
230,2021,99,1242,21.06,25.95,11.22,1.454,19.75,12.8,19.57
230,2021,99,1242,20.94,25.8,11.21,1.454,19.75,12.81,19.69
230,2021,99,1243,21.04,25.82,11.22,1.457,19.77,12.8,19.86
230,2021,99,1243,21.08,25.98,11.19,1.457,19.79,12.8,19.94
230,2021,99,1244,21.41,25.94,11.19,1.455,19.79,12.8,20.28
230,2021,99,1244,21.42,26.04,11.17,1.456,19.82,12.8,20.15
230,2021,99,1245,21.27,26.11,11.13,1.41,19.82,12.8,20.07
230,2021,99,1245,21.39,25.8,11.17,1.447,19.84,12.8,20.03
230,2021,99,1246,21.18,26.05,11.18,1.45,19.87,12.8,19.86
230,2021,99,1246,21.46,25.93,11.13,1.454,19.87,12.8,20.03
230,2021,99,1247,21.38,25.9,11.17,1.452,19.89,12.8,19.92
230,2021,99,1247,21.13,25.86,11.17,1.453,19.89,12.8,19.94
230,2021,99,1248,21.26,25.79,11.16,1.452,19.91,12.8,20.13
230,2021,99,1248,21.32,25.54,11.15,1.452,19.94,12.8,20.19
230,2021,99,1249,21.37,25.94,11.11,1.453,19.96,12.8,20.32
230,2021,99,1249,21.41,25.64,11.09,1.452,19.96,12.8,20.36
230,2021,99,1250,21.4,26.07,11.08,1.451,19.99,12.8,20.49
230,2021,99,1250,21.63,25.74,11.11,1.452,20.01,12.79,20.4
230,2021,99,1251,21.52,25.54,11.12,1.453,20.01,12.8,20.15
230,2021,99,1251,21.49,25.6,11.14,1.452,20.03,12.79,20.11
230,2021,99,1252,21.42,25.84,11.14,1.457,20.06,12.78,20.15
230,2021,99,1252,21.36,25.74,11.13,1.457,20.08,12.78,19.86
230,2021,99,1253,21.21,25.9,11.13,1.457,20.08,12.79,19.91
230,2021,99,1253,21.32,26.04,11.12,1.455,20.11,12.78,20.28
230,2021,99,1254,21.53,25.99,11.1,1.459,20.13,12.78,20.05
230,2021,99,1254,21.47,25.86,11.09,1.46,20.16,12.78,19.88
230,2021,99,1255,21.2,26.04,11.08,1.459,20.18,12.78,19.55
230,2021,99,1255,21.27,26.07,11.07,1.456,20.18,12.79,19.59
230,2021,99,1256,21.35,25.98,11.07,1.459,20.21,12.78,19.59
230,2021,99,1256,21.36,25.7,11.06,1.46,20.23,12.78,19.51
230,2021,99,1257,21.52,25.6,11.06,1.457,20.25,12.78,19.7
230,2021,99,1257,21.67,25.7,11.01,1.459,20.25,12.78,19.84
230,2021,99,1258,21.57,26.16,11.03,1.41,20.28,12.78,20.14
230,2021,99,1258,21.26,26.29,11.05,1.364,20.3,12.78,19.99
230,2021,99,1259,21.22,25.61,11.06,1.454,20.3,12.78,19.86
230,2021,99,1259,21.39,25.33,11.08,1.457,20.33,12.78,19.99
230,2021,99,1300,21.47,25.35,11.04,1.453,20.35,12.78,20.09
230,2021,99,1300,21.53,25.74,11.03,1.46,20.35,12.78,20.26
230,2021,99,1301,21.44,26.03,11,1.461,20.38,12.78,20.2
230,2021,99,1301,21.57,25.62,11,1.457,20.4,12.78,20.03
230,2021,99,1302,21.57,25.73,11,1.461,20.43,12.78,20.24
230,2021,99,1302,21.7,25.84,10.99,1.454,20.43,12.77,20.57
230,2021,99,1303,21.77,25.9,10.98,1.457,20.45,12.77,20.35
230,2021,99,1303,21.66,25.92,10.99,1.457,20.45,12.77,20.3
230,2021,99,1304,21.56,26.14,10.96,1.459,20.47,12.77,20.39
230,2021,99,1304,21.7,26.08,10.94,1.457,20.5,12.77,20.43
230,2021,99,1305,21.82,25.87,10.91,1.457,20.5,12.76,20.41
230,2021,99,1305,21.44,26.14,10.93,1.459,20.52,12.77,19.95
230,2021,99,1306,21.68,25.83,10.91,1.405,20.55,12.76,19.83
230,2021,99,1306,21.74,26.06,10.91,1.376,20.55,12.76,19.61
230,2021,99,1307,21.48,25.96,10.93,1.446,20.57,12.77,19.72
230,2021,99,1307,21.3,25.63,10.97,1.44,20.6,12.78,19.18
230,2021,99,1308,21.4,25.88,10.95,1.455,20.6,12.77,19.47
230,2021,99,1308,21.48,25.92,10.94,1.456,20.62,12.77,19.68
230,2021,99,1309,21.55,25.67,10.93,1.456,20.62,12.77,19.72
230,2021,99,1309,21.6,26.11,10.91,1.449,20.65,12.76,19.89
230,2021,99,1310,21.62,26.44,10.89,1.345,20.65,12.76,19.99
230,2021,99,1310,21.94,26.51,10.86,1.365,20.67,12.77,20.33
230,2021,99,1311,21.99,26.56,10.85,1.396,20.67,12.76,20.43
230,2021,99,1311,21.78,26.57,10.84,1.447,20.7,12.76,20.56
230,2021,99,1312,21.7,26.56,10.82,1.454,20.7,12.76,20.56
230,2021,99,1312,21.74,26.28,10.82,1.453,20.7,12.76,20.49
230,2021,99,1313,21.85,26.16,10.83,1.454,20.72,12.76,20.58
230,2021,99,1313,21.7,26.03,10.85,1.455,20.74,12.75,20.56
230,2021,99,1314,21.7,25.62,10.86,1.456,20.74,12.76,20.54
230,2021,99,1314,21.58,26.07,10.83,1.443,20.77,12.76,20.47
230,2021,99,1315,21.59,26.31,10.81,1.423,20.77,12.75,20.43
230,2021,99,1315,21.78,25.74,10.82,1.455,20.79,12.76,20.6
230,2021,99,1316,21.45,26.21,10.82,1.456,20.79,12.76,20.56
230,2021,99,1316,21.86,25.77,10.81,1.457,20.82,12.75,20.23
230,2021,99,1317,21.7,25.9,10.81,1.455,20.82,12.76,20.62
230,2021,99,1317,21.72,26.17,10.99,1.431,20.84,12.75,20.66
230,2021,99,1318,21.81,26.24,11.02,1.391,20.84,12.75,20.7
230,2021,99,1318,21.8,26.54,11.01,1.426,20.87,12.75,20.91
230,2021,99,1319,21.64,26.48,11.03,1.435,20.89,12.76,20.35
230,2021,99,1319,21.57,26.16,11.03,1.435,20.89,12.75,20.19
230,2021,99,1320,21.51,26.23,11.04,1.42,20.92,12.76,19.98
230,2021,99,1320,21.78,25.94,11.03,1.422,20.92,12.76,20.18
230,2021,99,1321,21.86,26.54,11.01,1.436,20.94,12.75,20.19
230,2021,99,1321,21.61,26.27,11,1.434,20.94,12.75,20.33
230,2021,99,1322,21.91,26.13,10.98,1.436,20.94,12.74,20.39
230,2021,99,1322,21.83,26.45,10.98,1.434,20.97,12.74,20.21
230,2021,99,1323,21.74,26.25,11.02,1.416,20.97,12.76,19.75
230,2021,99,1323,21.77,26.18,11.02,1.433,20.99,12.74,19.5
230,2021,99,1324,21.78,26.27,10.99,1.415,20.99,12.75,19.77
